"row_type","dataset_id","estimator","comparison","alpha","max_abs_latent_d_difference","max_abs_D_difference","exact_latent_d_identity","exact_D_identity","max_abs_W_difference","W_reference","W_thesis","difference","alpha_hat_reference","alpha_hat_thesis","min_W_reference","min_W_thesis","alpha_hat_exact_match","W_tolerance_match","selected_lambda_reference","lambda_vector_exact_match","status"
"alpha_detail",1,"DML-CV","DML_TABLE2_CV",2.9,NA,NA,NA,NA,NA,74.3300246785918,74.3300246785918,0,NA,NA,NA,NA,NA,NA,0.0213465021591327,NA,"PASS"
"alpha_detail",1,"DML-CV","DML_TABLE2_CV",3,NA,NA,NA,NA,NA,69.3503534735146,69.3503534735146,0,NA,NA,NA,NA,NA,NA,0.0363747204783005,NA,"PASS"
"dataset_summary",1,"DML-BC","DML_BC_CONDITIONAL",NA,NA,NA,NA,NA,0,NA,NA,NA,0.9,0.9,0.706535816466355,0.706535816466355,TRUE,TRUE,NA,TRUE,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",-1,NA,NA,NA,NA,NA,84.5535133069201,84.5535133069201,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",-0.9,NA,NA,NA,NA,NA,83.6637279252668,83.6637279252668,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",-0.8,NA,NA,NA,NA,NA,82.3022702507498,82.3022702507498,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",-0.7,NA,NA,NA,NA,NA,79.9918368586889,79.9918368586889,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",-0.6,NA,NA,NA,NA,NA,70.2795616106784,70.2795616106784,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",-0.5,NA,NA,NA,NA,NA,82.4328563115052,82.4328563115052,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",-0.4,NA,NA,NA,NA,NA,71.1375210967931,71.1375210967931,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",-0.3,NA,NA,NA,NA,NA,64.3901562853623,64.3901562853623,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",-0.2,NA,NA,NA,NA,NA,68.2957950526604,68.2957950526604,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",-0.1,NA,NA,NA,NA,NA,61.0683781544095,61.0683781544095,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",0,NA,NA,NA,NA,NA,58.7404800767439,58.7404800767439,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",0.1,NA,NA,NA,NA,NA,57.4107371773158,57.4107371773158,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",0.2,NA,NA,NA,NA,NA,58.0757738190212,58.0757738190212,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",0.3,NA,NA,NA,NA,NA,49.5213622477527,49.5213622477527,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",0.4,NA,NA,NA,NA,NA,32.1631407663396,32.1631407663396,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",0.5,NA,NA,NA,NA,NA,23.3330091261851,23.3330091261851,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",0.6,NA,NA,NA,NA,NA,14.804354705222,14.804354705222,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",0.7,NA,NA,NA,NA,NA,5.88684839604634,5.88684839604634,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",0.8,NA,NA,NA,NA,NA,1.1791879434177,1.1791879434177,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",0.9,NA,NA,NA,NA,NA,0.706535816466355,0.706535816466355,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",1,NA,NA,NA,NA,NA,3.90725393678947,3.90725393678947,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",1.1,NA,NA,NA,NA,NA,7.87061113782773,7.87061113782773,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",1.2,NA,NA,NA,NA,NA,7.61586374027108,7.61586374027108,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",1.3,NA,NA,NA,NA,NA,13.688197822815,13.688197822815,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",1.4,NA,NA,NA,NA,NA,16.0878698377426,16.0878698377426,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",1.5,NA,NA,NA,NA,NA,19.0215359007992,19.0215359007992,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",1.6,NA,NA,NA,NA,NA,26.8831628127793,26.8831628127793,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",1.7,NA,NA,NA,NA,NA,34.0358885549836,34.0358885549836,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",1.8,NA,NA,NA,NA,NA,39.4718203441864,39.4718203441864,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",1.9,NA,NA,NA,NA,NA,39.7947041603748,39.7947041603748,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",2,NA,NA,NA,NA,NA,39.6524001984517,39.6524001984517,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",2.1,NA,NA,NA,NA,NA,44.8566877303606,44.8566877303606,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",2.2,NA,NA,NA,NA,NA,48.5118131982054,48.5118131982054,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",2.3,NA,NA,NA,NA,NA,48.6077654821857,48.6077654821857,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",2.4,NA,NA,NA,NA,NA,51.2561164544641,51.2561164544641,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",2.5,NA,NA,NA,NA,NA,51.9437798281802,51.9437798281802,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",2.6,NA,NA,NA,NA,NA,51.8218254151779,51.8218254151779,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",2.7,NA,NA,NA,NA,NA,54.8618346744375,54.8618346744375,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",2.8,NA,NA,NA,NA,NA,54.2147143262116,54.2147143262116,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",2.9,NA,NA,NA,NA,NA,54.8496191150261,54.8496191150261,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",1,"DML-BC","DML_BC_CONDITIONAL",3,NA,NA,NA,NA,NA,56.6133967930256,56.6133967930256,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"dataset_summary",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",NA,NA,NA,NA,NA,20.4972966771103,NA,NA,NA,0.9,0.9,2.42315882124016,0.706535816466355,TRUE,FALSE,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-1,NA,NA,NA,NA,NA,80.4797932047387,84.5535133069201,4.07372010218148,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.9,NA,NA,NA,NA,NA,79.36043052363,83.6637279252668,4.30329740163685,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.8,NA,NA,NA,NA,NA,75.5300081939923,82.3022702507498,6.77226205675751,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.7,NA,NA,NA,NA,NA,76.2271779052075,79.9918368586889,3.76465895348136,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.6,NA,NA,NA,NA,NA,76.9676215749538,70.2795616106784,-6.68805996427544,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.5,NA,NA,NA,NA,NA,76.1059402936795,82.4328563115052,6.32691601782574,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.4,NA,NA,NA,NA,NA,72.5304442687323,71.1375210967931,-1.39292317193917,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.3,NA,NA,NA,NA,NA,70.5255083446735,64.3901562853623,-6.13535205931123,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.2,NA,NA,NA,NA,NA,67.6902403720466,68.2957950526604,0.60555468061375,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.1,NA,NA,NA,NA,NA,65.1698455161204,61.0683781544095,-4.10146736171097,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0,NA,NA,NA,NA,NA,56.752909775909,58.7404800767439,1.98757030083488,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.1,NA,NA,NA,NA,NA,47.2323288046206,57.4107371773158,10.1784083726953,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.2,NA,NA,NA,NA,NA,43.5771385644134,58.0757738190212,14.4986352546078,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.3,NA,NA,NA,NA,NA,38.5569881450507,49.5213622477527,10.9643741027019,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.4,NA,NA,NA,NA,NA,26.2085742135215,32.1631407663396,5.95456655281808,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.5,NA,NA,NA,NA,NA,21.7780233402433,23.3330091261851,1.5549857859418,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.6,NA,NA,NA,NA,NA,22.0741226412616,14.804354705222,-7.26976793603955,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.7,NA,NA,NA,NA,NA,9.77244086154019,5.88684839604634,-3.88559246549385,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.8,NA,NA,NA,NA,NA,5.03917096744796,1.1791879434177,-3.85998302403026,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.9,NA,NA,NA,NA,NA,2.42315882124016,0.706535816466355,-1.71662300477381,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1,NA,NA,NA,NA,NA,2.65806383269352,3.90725393678947,1.24919010409595,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.1,NA,NA,NA,NA,NA,5.72228675387571,7.87061113782773,2.14832438395202,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.2,NA,NA,NA,NA,NA,5.70734754786639,7.61586374027108,1.90851619240469,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.3,NA,NA,NA,NA,NA,13.363635366436,13.688197822815,0.324562456378965,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.4,NA,NA,NA,NA,NA,14.2622361381447,16.0878698377426,1.82563369959785,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.5,NA,NA,NA,NA,NA,22.6723180059098,19.0215359007992,-3.65078210511065,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.6,NA,NA,NA,NA,NA,27.7747432030809,26.8831628127793,-0.89158039030157,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.7,NA,NA,NA,NA,NA,33.6357225162187,34.0358885549836,0.40016603876488,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.8,NA,NA,NA,NA,NA,39.5283427100389,39.4718203441864,-0.0565223658525795,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.9,NA,NA,NA,NA,NA,43.7673577453131,39.7947041603748,-3.97265358493826,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2,NA,NA,NA,NA,NA,52.3727186342768,39.6524001984517,-12.7203184358251,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.1,NA,NA,NA,NA,NA,54.2968684101632,44.8566877303606,-9.44018067980256,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.2,NA,NA,NA,NA,NA,56.9957873183115,48.5118131982054,-8.48397412010604,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.3,NA,NA,NA,NA,NA,58.5439896876503,48.6077654821857,-9.93622420546464,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.4,NA,NA,NA,NA,NA,56.1479637999982,51.2561164544641,-4.89184734553411,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.5,NA,NA,NA,NA,NA,59.5834674209758,51.9437798281802,-7.63968759279557,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.6,NA,NA,NA,NA,NA,61.7989608099756,51.8218254151779,-9.9771353947977,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.7,NA,NA,NA,NA,NA,66.0135490031784,54.8618346744375,-11.151714328741,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.8,NA,NA,NA,NA,NA,74.7120110033219,54.2147143262116,-20.4972966771103,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.9,NA,NA,NA,NA,NA,74.3300246785918,54.8496191150261,-19.4804055635658,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",1,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",3,NA,NA,NA,NA,NA,69.3503534735146,56.6133967930256,-12.736956680489,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"dataset_summary",2,"Oracle-GMM","ORACLE_TABLE2",NA,NA,NA,NA,NA,0,NA,NA,NA,1,1,0.111904160592019,0.111904160592019,TRUE,TRUE,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",-1,NA,NA,NA,NA,NA,64.7821070952868,64.7821070952868,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",-0.9,NA,NA,NA,NA,NA,63.5571250828814,63.5571250828814,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",-0.8,NA,NA,NA,NA,NA,62.3737673934154,62.3737673934154,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",-0.7,NA,NA,NA,NA,NA,59.5850862748267,59.5850862748267,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",-0.6,NA,NA,NA,NA,NA,60.7968352751345,60.7968352751345,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",-0.5,NA,NA,NA,NA,NA,57.7338139647323,57.7338139647323,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",-0.4,NA,NA,NA,NA,NA,54.3565967372176,54.3565967372176,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",-0.3,NA,NA,NA,NA,NA,53.0897535291372,53.0897535291372,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",-0.2,NA,NA,NA,NA,NA,54.9758317969397,54.9758317969397,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",-0.1,NA,NA,NA,NA,NA,51.9840849881934,51.9840849881934,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",0,NA,NA,NA,NA,NA,47.4430096447709,47.4430096447709,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",0.1,NA,NA,NA,NA,NA,43.5519798247961,43.5519798247961,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",0.2,NA,NA,NA,NA,NA,38.7525949381228,38.7525949381228,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",0.3,NA,NA,NA,NA,NA,33.4537304813894,33.4537304813894,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",0.4,NA,NA,NA,NA,NA,22.4039000818357,22.4039000818357,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",0.5,NA,NA,NA,NA,NA,19.8237373405017,19.8237373405017,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",0.6,NA,NA,NA,NA,NA,16.8233554097327,16.8233554097327,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",0.7,NA,NA,NA,NA,NA,14.0048756378038,14.0048756378038,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",0.8,NA,NA,NA,NA,NA,9.00523122973734,9.00523122973734,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",0.9,NA,NA,NA,NA,NA,2.63637980560528,2.63637980560528,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",1,NA,NA,NA,NA,NA,0.111904160592019,0.111904160592019,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",1.1,NA,NA,NA,NA,NA,0.621081822709653,0.621081822709653,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",1.2,NA,NA,NA,NA,NA,2.93418204626124,2.93418204626124,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",1.3,NA,NA,NA,NA,NA,7.1534842108791,7.1534842108791,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",1.4,NA,NA,NA,NA,NA,20.7396226625057,20.7396226625057,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",1.5,NA,NA,NA,NA,NA,29.6215851996645,29.6215851996645,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",1.6,NA,NA,NA,NA,NA,36.7748330300304,36.7748330300304,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",1.7,NA,NA,NA,NA,NA,40.9573863249068,40.9573863249068,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",1.8,NA,NA,NA,NA,NA,48.6858081107769,48.6858081107769,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",1.9,NA,NA,NA,NA,NA,48.728164721668,48.728164721668,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",2,NA,NA,NA,NA,NA,51.4250467824042,51.4250467824042,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",2.1,NA,NA,NA,NA,NA,56.5188025715154,56.5188025715154,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",2.2,NA,NA,NA,NA,NA,63.0051845606657,63.0051845606657,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",2,"Oracle-GMM","ORACLE_TABLE2",2.3,NA,NA,NA,NA,NA,68.9340423235306,68.9340423235306,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
